name;essround;edition;proddate;idno;cntry;dweight;pspwght;pweight;anweight;prob;stratum;psu;netusoft;trstplc;stfeco;stfhlth;happy;sclmeet;inprdsc;sclact;aesfdrk;health;rlgblg;dscrrce;gndr;agea;eisced;eduyrs;hincfel;livpnt;ipgdtim
ESS10e03;10;3.0;08.05.2023;14367;CH;1;0.7773942;0.48352128;0.37588662;0.00042428548;280;3319;5;2;5;0;10;6;3;5;1;1;1;0;1;67;7;20;2;4;3
ESS10e03;10;3.0;08.05.2023;14369;CH;1;0.7773942;0.48352128;0.37588662;0.00042428548;280;3295;5;8;8;10;9;2;6;4;1;2;2;0;1;79;3;8;1;4;2
ESS10e03;10;3.0;08.05.2023;14377;CH;1;0.9051136;0.48352128;0.43764168;0.00042428548;280;3903;5;7;7;8;9;4;4;3;2;2;1;0;2;49;6;17;1;1;2
ESS10e03;10;3.0;08.05.2023;14387;CH;1;1.1057255;0.48352128;0.5346418;0.00042428548;280;4603;5;8;8;8;8;4;4;3;2;3;1;0;2;80;2;10;2;4;2
ESS10e03;10;3.0;08.05.2023;14388;CH;1;1.227084;0.48352128;0.59332126;0.00042428548;280;4333;5;5;2;5;8;6;4;2;1;1;2;0;2;27;5;14;2;1;2
ESS10e03;10;3.0;08.05.2023;14390;CH;1;1.0489836;0.48352128;0.5072059;0.00042428548;280;4066;2;8;7;4;9;6;4;1;1;1;2;0;1;35;7;15;1;1;3
ESS10e03;10;3.0;08.05.2023;14395;CH;1;1.0420448;0.48352128;0.5038508;0.00042428548;280;3206;2;7;8;8;9;3;3;3;3;2;1;0;2;65;3;9;1;4;3
ESS10e03;10;3.0;08.05.2023;14402;CH;1;1.0420448;0.48352128;0.5038508;0.00042428548;280;3297;2;7;7;7;9;6;4;2;1;1;2;0;2;65;2;9;2;2;1
ESS10e03;10;3.0;08.05.2023;14403;CH;1;0.9570092;0.48352128;0.4627343;0.00042428548;280;4004;5;8;9;10;7;6;4;3;1;1;1;0;1;23;4;9;1;1;2
ESS10e03;10;3.0;08.05.2023;14414;CH;1;1.0055714;0.48352128;0.48621514;0.00042428548;280;4128;7;7;7;8;9;6;3;4;1;1;1;0;1;38;7;9;2;1;2
ESS10e03;10;3.0;08.05.2023;14425;CH;1;1.1057255;0.48352128;0.5346418;0.00042428548;280;4435;5;6;8;7;6;4;4;4;3;2;1;0;2;84;3;9;1;4;3
ESS10e03;10;3.0;08.05.2023;14445;CH;1;0.99891967;0.48352128;0.4829989;0.00042428548;280;4290;4;10;10;10;10;5;4;1;2;5;1;0;2;68;1;4;2;4;2
ESS10e03;10;3.0;08.05.2023;14458;CH;1;0.7773942;0.48352128;0.37588662;0.00042428548;280;3995;5;9;8;8;9;4;6;4;1;1;1;0;1;56;2;8;1;1;2
ESS10e03;10;3.0;08.05.2023;14468;CH;1;1.1035857;0.48352128;0.5336072;0.00042428548;280;3723;3;2;10;10;10;7;3;3;1;2;2;0;2;49;3;9;2;1;3
ESS10e03;10;3.0;08.05.2023;14472;CH;1;1.227084;0.48352128;0.59332126;0.00042428548;280;4011;5;8;8;9;8;6;3;4;2;2;1;0;2;32;3;9;2;1;1
ESS10e03;10;3.0;08.05.2023;14491;CH;1;0.7114873;0.48352128;0.34401923;0.00042428548;280;4123;5;6;7;9;8;6;3;2;1;3;2;0;1;56;3;9;3;4;3
ESS10e03;10;3.0;08.05.2023;14500;CH;1;0.9051136;0.48352128;0.43764168;0.00042428548;280;3743;5;4;5;3;8;4;3;3;2;2;2;0;2;48;2;9;2;1;2
ESS10e03;10;3.0;08.05.2023;14509;CH;1;1.1733779;0.48352128;0.5673532;0.00042428548;280;3511;5;5;7;9;8;7;4;3;2;1;2;0;1;19;2;9;2;1;2
ESS10e03;10;3.0;08.05.2023;14514;CH;1;0.9348052;0.48352128;0.4519982;0.00042428548;280;3524;5;4;7;6;4;3;2;1;1;3;1;0;1;39;2;9;1;1;1
ESS10e03;10;3.0;08.05.2023;14517;CH;1;1.1057255;0.48352128;0.5346418;0.00042428548;280;4439;1;8;9;8;5;5;2;2;4;4;1;0;2;82;6;13;1;4;5
ESS10e03;10;3.0;08.05.2023;14518;CH;1;0.99891967;0.48352128;0.4829989;0.00042428548;280;4504;5;8;7;7;8;4;4;3;3;2;1;0;2;61;4;11;1;4;1
ESS10e03;10;3.0;08.05.2023;14524;CH;1;0.87234604;0.48352128;0.42179787;0.00042428548;280;4420;5;8;7;9;8;5;3;3;2;1;2;0;1;69;5;14;1;4;2
ESS10e03;10;3.0;08.05.2023;14525;CH;1;0.9286218;0.48352128;0.4490084;0.00042428548;280;4596;5;8;9;10;9;6;5;3;1;1;2;0;2;63;2;9;1;3;4
ESS10e03;10;3.0;08.05.2023;14543;CH;1;1.1085551;0.48352128;0.53600997;0.00042428548;280;3506;5;8;7;8;9;6;2;3;3;3;2;0;2;26;4;20;2;1;2
ESS10e03;10;3.0;08.05.2023;14544;CH;1;1.1085551;0.48352128;0.53600997;0.00042428548;280;4291;5;7;8;6;7;6;4;3;1;4;2;0;2;33;6;13;1;1;2
ESS10e03;10;3.0;08.05.2023;14546;CH;1;1.227084;0.48352128;0.59332126;0.00042428548;280;4322;5;3;88;8;6;3;4;2;1;1;2;0;2;24;3;9;2;1;2
ESS10e03;10;3.0;08.05.2023;14547;CH;1;1.1057255;0.48352128;0.5346418;0.00042428548;280;4551;5;7;5;6;5;5;4;4;3;3;1;0;2;75;2;8;4;4;2
ESS10e03;10;3.0;08.05.2023;14548;CH;1;0.7114873;0.48352128;0.34401923;0.00042428548;280;4431;1;3;4;4;5;7;1;3;2;2;1;0;1;75;2;8;3;4;5
ESS10e03;10;3.0;08.05.2023;14564;CH;1;0.9256563;0.48352128;0.44757453;0.00042428548;280;4680;5;9;9;8;9;6;4;4;1;1;1;0;1;71;7;19;1;4;2
ESS10e03;10;3.0;08.05.2023;14578;CH;1;1.0826079;0.48352128;0.5234639;0.00042428548;280;3672;5;9;6;4;9;4;4;2;2;1;2;0;2;54;5;10;1;1;2
ESS10e03;10;3.0;08.05.2023;14579;CH;1;0.7114873;0.48352128;0.34401923;0.00042428548;280;3434;5;10;9;9;10;5;3;3;1;2;1;0;1;56;3;11;2;2;2
ESS10e03;10;3.0;08.05.2023;14599;CH;1;1.227084;0.48352128;0.59332126;0.00042428548;280;3488;5;9;6;6;8;5;6;2;1;1;1;0;2;29;6;19;1;1;2
ESS10e03;10;3.0;08.05.2023;14639;CH;1;0.9286218;0.48352128;0.4490084;0.00042428548;280;3697;5;8;7;10;10;3;5;2;3;1;2;0;2;66;7;16;2;4;3
ESS10e03;10;3.0;08.05.2023;14663;CH;1;0.8498941;0.48352128;0.41094187;0.00042428548;280;3357;1;8;8;10;5;4;4;3;3;2;1;0;2;87;2;8;2;4;2
ESS10e03;10;3.0;08.05.2023;14718;CH;1;1.0305418;0.48352128;0.49828887;0.00042428548;280;4155;5;10;9;9;5;5;5;4;3;2;1;0;2;33;4;12;2;1;2
ESS10e03;10;3.0;08.05.2023;14738;CH;1;0.9570092;0.48352128;0.4627343;0.00042428548;280;4002;5;9;9;10;6;7;2;2;1;1;1;0;1;27;3;9;1;1;2
ESS10e03;10;3.0;08.05.2023;14745;CH;1;0.99891967;0.48352128;0.4829989;0.00042428548;280;4382;1;7;8;9;9;6;4;3;3;1;1;0;2;89;2;15;1;4;8
ESS10e03;10;3.0;08.05.2023;14775;CH;1;0.8498941;0.48352128;0.41094187;0.00042428548;280;4582;4;8;8;9;9;4;2;3;2;2;1;0;2;56;3;9;1;1;2
ESS10e03;10;3.0;08.05.2023;14785;CH;1;1.0233288;0.48352128;0.49480122;0.00042428548;280;4049;5;10;10;10;9;5;3;3;1;3;2;0;1;48;3;9;1;3;1
ESS10e03;10;3.0;08.05.2023;14797;CH;1;1.1097492;0.48352128;0.53658736;0.00042428548;280;3365;5;9;8;6;6;6;4;3;1;2;1;0;2;43;6;13;1;3;2
ESS10e03;10;3.0;08.05.2023;14806;CH;1;0.855553;0.48352128;0.41367805;0.00042428548;280;3952;5;8;8;10;10;3;4;3;3;1;1;0;1;37;3;9;2;1;5
ESS10e03;10;3.0;08.05.2023;14841;CH;1;0.98895645;0.48352128;0.47818148;0.00042428548;280;4200;5;8;9;8;8;5;4;2;2;3;2;0;2;38;7;23;1;1;3
ESS10e03;10;3.0;08.05.2023;14843;CH;1;1.1085551;0.48352128;0.53600997;0.00042428548;280;3858;5;8;6;5;6;3;2;2;2;2;2;0;2;31;2;10;3;1;2
ESS10e03;10;3.0;08.05.2023;14844;CH;1;1.0420448;0.48352128;0.5038508;0.00042428548;280;3396;5;9;8;5;8;6;1;3;2;2;1;0;2;61;2;10;1;2;1
ESS10e03;10;3.0;08.05.2023;14860;CH;1;0.9256563;0.48352128;0.44757453;0.00042428548;280;4505;5;9;8;10;8;6;4;4;1;1;1;0;1;84;7;17;2;4;2
ESS10e03;10;3.0;08.05.2023;14866;CH;1;1.1564138;0.48352128;0.5591507;0.00042428548;280;4193;5;9;7;8;7;6;6;4;1;1;2;0;2;30;7;19;2;2;1
ESS10e03;10;3.0;08.05.2023;14867;CH;1;0.9431733;0.48352128;0.45604435;0.00042428548;280;4269;5;9;7;8;7;3;2;8;1;2;1;0;2;32;2;8;2;1;1
ESS10e03;10;3.0;08.05.2023;14872;CH;1;1.0420448;0.48352128;0.5038508;0.00042428548;280;3354;5;10;9;8;8;6;4;3;2;1;2;0;2;79;5;8;2;4;2
ESS10e03;10;3.0;08.05.2023;14880;CH;1;0.8498941;0.48352128;0.41094187;0.00042428548;280;3642;5;6;8;8;10;5;3;2;1;2;2;0;2;61;3;9;1;4;4
ESS10e03;10;3.0;08.05.2023;14883;CH;1;1.1085551;0.48352128;0.53600997;0.00042428548;280;3332;5;3;5;8;8;6;4;2;2;2;2;0;2;24;6;18;3;1;1
ESS10e03;10;3.0;08.05.2023;14897;CH;1;0.8498941;0.48352128;0.41094187;0.00042428548;280;4572;1;5;88;7;4;6;4;2;2;3;1;0;2;73;2;8;2;4;5
ESS10e03;10;3.0;08.05.2023;14898;CH;1;1.1564138;0.48352128;0.5591507;0.00042428548;280;4131;5;7;8;7;8;5;5;3;2;1;1;0;2;30;7;18;1;1;1
ESS10e03;10;3.0;08.05.2023;14962;CH;1;1.1085551;0.48352128;0.53600997;0.00042428548;280;4547;5;8;8;9;8;2;4;3;3;2;2;0;2;21;6;16;1;1;3
ESS10e03;10;3.0;08.05.2023;14967;CH;1;0.8362437;0.48352128;0.4043416;0.00042428548;280;3575;5;9;10;10;10;7;3;2;1;1;2;0;1;59;5;9;1;4;3
ESS10e03;10;3.0;08.05.2023;15008;CH;1;1.0489836;0.48352128;0.5072059;0.00042428548;280;3884;5;6;7;8;8;5;2;3;1;1;1;0;1;47;3;9;2;1;3
ESS10e03;10;3.0;08.05.2023;15015;CH;1;1.0638218;0.48352128;0.51438046;0.00042428548;280;3385;5;5;6;5;9;6;4;3;1;2;2;0;2;37;6;21;2;1;2
ESS10e03;10;3.0;08.05.2023;15021;CH;1;1.1130885;0.48352128;0.538202;0.00042428548;280;3451;5;8;9;9;8;6;4;4;1;2;1;0;1;47;2;9;1;1;1
ESS10e03;10;3.0;08.05.2023;15034;CH;1;0.8362437;0.48352128;0.4043416;0.00042428548;280;4577;4;5;9;8;9;5;3;3;2;2;1;0;1;82;7;88;2;4;4
ESS10e03;10;3.0;08.05.2023;15044;CH;1;1.0420448;0.48352128;0.5038508;0.00042428548;280;3376;4;6;6;6;8;6;4;4;2;2;1;0;2;71;2;13;1;4;2
ESS10e03;10;3.0;08.05.2023;15048;CH;1;0.9286218;0.48352128;0.4490084;0.00042428548;280;3195;2;8;6;7;9;5;2;2;2;2;1;0;2;85;5;9;1;4;2
ESS10e03;10;3.0;08.05.2023;15055;CH;1;0.8362437;0.48352128;0.4043416;0.00042428548;280;3638;5;7;8;7;8;6;4;4;1;1;2;0;1;55;5;15;2;1;3
ESS10e03;10;3.0;08.05.2023;15084;CH;1;1.1130885;0.48352128;0.538202;0.00042428548;280;3893;5;9;8;6;8;5;3;2;2;1;2;0;1;51;2;0;2;2;1
ESS10e03;10;3.0;08.05.2023;15108;CH;1;0.9570092;0.48352128;0.4627343;0.00042428548;280;4144;5;7;6;8;5;6;4;2;1;4;2;0;1;34;6;16;1;1;2
ESS10e03;10;3.0;08.05.2023;15144;CH;1;0.87234604;0.48352128;0.42179787;0.00042428548;280;4475;2;5;7;6;7;5;4;3;2;2;2;0;1;64;3;9;2;4;2
ESS10e03;10;3.0;08.05.2023;15165;CH;1;1.0456595;0.48352128;0.5055986;0.00042428548;280;3603;5;8;8;8;9;7;4;4;3;2;1;0;1;16;1;9;1;1;2
ESS10e03;10;3.0;08.05.2023;15166;CH;1;0.87234604;0.48352128;0.42179787;0.00042428548;280;4348;5;7;9;10;8;3;1;2;1;1;1;0;1;72;3;9;1;4;2
ESS10e03;10;3.0;08.05.2023;15177;CH;1;1.1130885;0.48352128;0.538202;0.00042428548;280;3424;5;10;9;7;10;6;2;3;1;1;1;0;1;52;5;12;1;4;2
ESS10e03;10;3.0;08.05.2023;15195;CH;1;1.0489836;0.48352128;0.5072059;0.00042428548;280;4625;5;8;10;7;8;6;4;3;1;1;1;0;1;42;7;9;1;1;1
ESS10e03;10;3.0;08.05.2023;15225;CH;1;0.87234604;0.48352128;0.42179787;0.00042428548;280;3935;1;5;7;8;9;5;4;3;2;2;2;0;1;67;3;9;2;2;2
ESS10e03;10;3.0;08.05.2023;15226;CH;1;0.9286218;0.48352128;0.4490084;0.00042428548;280;3619;1;8;10;10;10;7;4;1;3;1;1;0;2;90;3;9;1;4;2
ESS10e03;10;3.0;08.05.2023;15227;CH;1;0.98895645;0.48352128;0.47818148;0.00042428548;280;4492;5;7;9;9;10;4;4;2;2;1;2;0;2;45;7;17;1;1;1
ESS10e03;10;3.0;08.05.2023;15240;CH;1;0.9256563;0.48352128;0.44757453;0.00042428548;280;3890;5;8;8;5;8;3;3;1;1;3;1;0;1;79;3;9;2;4;3
ESS10e03;10;3.0;08.05.2023;15255;CH;1;1.1564138;0.48352128;0.5591507;0.00042428548;280;4283;5;7;7;8;8;6;5;2;1;1;2;0;2;34;5;12;1;1;2
ESS10e03;10;3.0;08.05.2023;15256;CH;1;0.7773942;0.48352128;0.37588662;0.00042428548;280;3324;2;9;8;9;9;4;2;3;1;1;1;0;1;71;2;5;3;4;3
ESS10e03;10;3.0;08.05.2023;15261;CH;1;1.1775675;0.48352128;0.5693789;0.00042428548;280;4623;5;9;7;9;9;6;5;2;1;1;2;0;2;52;3;10;1;1;2
ESS10e03;10;3.0;08.05.2023;15272;CH;1;1.1097492;0.48352128;0.53658736;0.00042428548;280;3465;5;7;8;8;10;6;3;4;1;1;2;0;2;53;3;9;2;1;1
ESS10e03;10;3.0;08.05.2023;15273;CH;1;1.1057255;0.48352128;0.5346418;0.00042428548;280;4550;5;7;5;8;10;4;4;2;1;3;1;0;2;76;2;11;2;4;2
ESS10e03;10;3.0;08.05.2023;15276;CH;1;1.0420448;0.48352128;0.5038508;0.00042428548;280;4321;5;9;7;7;8;4;3;3;2;2;1;0;2;73;3;10;1;4;2
ESS10e03;10;3.0;08.05.2023;15300;CH;1;1.1564138;0.48352128;0.5591507;0.00042428548;280;4273;5;7;8;6;8;4;4;3;2;1;1;0;2;29;7;20;1;1;2
ESS10e03;10;3.0;08.05.2023;15326;CH;1;1.0638218;0.48352128;0.51438046;0.00042428548;280;3495;5;7;8;7;10;5;5;4;2;1;2;0;2;39;7;18;1;2;1
ESS10e03;10;3.0;08.05.2023;15333;CH;1;1.1057255;0.48352128;0.5346418;0.00042428548;280;3933;5;2;5;8;7;6;4;3;2;2;2;0;2;59;7;23;1;4;4
ESS10e03;10;3.0;08.05.2023;15334;CH;1;1.0456595;0.48352128;0.5055986;0.00042428548;280;4135;5;6;8;9;3;5;1;2;1;3;1;0;1;30;3;10;2;1;5
ESS10e03;10;3.0;08.05.2023;15340;CH;1;0.7114873;0.48352128;0.34401923;0.00042428548;280;4712;5;9;8;7;8;6;3;3;2;3;1;0;1;66;6;12;1;4;2
ESS10e03;10;3.0;08.05.2023;15351;CH;1;1.1733779;0.48352128;0.5673532;0.00042428548;280;4063;4;5;8;7;10;6;6;3;2;1;2;0;1;31;5;14;1;1;1
ESS10e03;10;3.0;08.05.2023;15355;CH;1;1.1248173;0.48352128;0.5438731;0.00042428548;280;3932;5;7;7;7;9;6;5;4;1;1;1;0;1;24;4;14;2;1;2
ESS10e03;10;3.0;08.05.2023;15357;CH;1;1.0456595;0.48352128;0.5055986;0.00042428548;280;3616;5;7;8;9;9;4;3;3;2;2;1;0;1;20;4;0;7;1;1
ESS10e03;10;3.0;08.05.2023;15360;CH;1;1.0456595;0.48352128;0.5055986;0.00042428548;280;4335;5;8;8;8;8;6;6;3;1;1;1;0;1;29;7;18;1;1;1
ESS10e03;10;3.0;08.05.2023;15391;CH;1;0.9348052;0.48352128;0.4519982;0.00042428548;280;4576;5;8;10;8;10;6;5;4;1;1;2;0;1;36;7;9;1;1;1
ESS10e03;10;3.0;08.05.2023;15443;CH;1;1.0305418;0.48352128;0.49828887;0.00042428548;280;4085;5;9;7;6;9;6;3;2;1;2;2;0;2;32;7;5;1;1;3
ESS10e03;10;3.0;08.05.2023;15466;CH;1;1.1775675;0.48352128;0.5693789;0.00042428548;280;3490;5;8;8;8;9;5;1;3;2;1;1;0;2;43;7;7;1;1;2
ESS10e03;10;3.0;08.05.2023;15472;CH;1;1.0233288;0.48352128;0.49480122;0.00042428548;280;3649;5;10;6;10;10;5;2;3;1;1;2;0;1;50;6;13;1;1;1
ESS10e03;10;3.0;08.05.2023;15481;CH;1;0.7773942;0.48352128;0.37588662;0.00042428548;280;3863;5;8;8;6;9;2;4;2;2;2;1;0;1;60;5;17;1;4;3
ESS10e03;10;3.0;08.05.2023;15500;CH;1;0.8510109;0.48352128;0.4114819;0.00042428548;280;3556;5;7;7;8;7;3;3;2;2;2;2;0;1;66;3;10;2;4;4
ESS10e03;10;3.0;08.05.2023;15518;CH;1;1.245084;0.48352128;0.6020246;0.00042428548;280;4096;5;8;8;8;9;4;3;3;2;1;1;0;1;18;4;12;1;1;2
ESS10e03;10;3.0;08.05.2023;15535;CH;1;1.1733779;0.48352128;0.5673532;0.00042428548;280;4308;5;4;7;8;7;6;3;4;2;1;2;0;1;33;7;18;1;1;2
ESS10e03;10;3.0;08.05.2023;15536;CH;1;0.8510109;0.48352128;0.4114819;0.00042428548;280;4086;5;6;10;4;8;6;6;4;8;2;1;0;1;57;7;18;1;2;3
ESS10e03;10;3.0;08.05.2023;15548;CH;1;1.0489836;0.48352128;0.5072059;0.00042428548;280;4432;5;8;7;9;9;6;3;3;1;1;2;0;1;54;6;16;1;2;1
ESS10e03;10;3.0;08.05.2023;15565;CH;1;1.1085551;0.48352128;0.53600997;0.00042428548;280;3993;5;0;5;3;6;4;4;3;3;1;2;1;2;25;4;17;3;1;1
ESS10e03;10;3.0;08.05.2023;15566;CH;1;1.0489836;0.48352128;0.5072059;0.00042428548;280;3378;5;8;8;7;8;4;4;3;1;2;1;0;1;41;7;19;1;1;2
ESS10e03;10;3.0;08.05.2023;15575;CH;1;1.0638218;0.48352128;0.51438046;0.00042428548;280;4208;5;4;8;10;8;5;4;4;2;1;1;0;2;42;3;9;1;1;1
ESS10e03;10;3.0;08.05.2023;15580;CH;1;1.1085551;0.48352128;0.53600997;0.00042428548;280;4136;5;5;6;5;8;7;4;3;3;1;2;0;2;31;5;10;1;1;1
ESS10e03;10;3.0;08.05.2023;15604;CH;1;1.0055714;0.48352128;0.48621514;0.00042428548;280;3949;5;9;8;8;9;6;2;3;1;1;2;0;1;51;6;20;2;2;1
ESS10e03;10;3.0;08.05.2023;15612;CH;1;1.1564138;0.48352128;0.5591507;0.00042428548;280;3498;5;9;8;9;7;5;3;2;1;3;2;0;2;31;6;16;2;2;2
ESS10e03;10;3.0;08.05.2023;15618;CH;1;0.87234604;0.48352128;0.42179787;0.00042428548;280;3419;5;6;5;3;9;2;2;1;2;2;2;0;1;58;3;9;3;4;3
ESS10e03;10;3.0;08.05.2023;15632;CH;1;0.99891967;0.48352128;0.4829989;0.00042428548;280;3198;5;10;5;8;6;4;3;3;1;1;1;0;2;63;2;11;3;1;1
ESS10e03;10;3.0;08.05.2023;15633;CH;1;0.855553;0.48352128;0.41367805;0.00042428548;280;3804;5;7;5;8;8;4;2;8;1;1;2;0;1;999;3;9;2;7;3
ESS10e03;10;3.0;08.05.2023;15657;CH;1;0.9256563;0.48352128;0.44757453;0.00042428548;280;4627;5;8;8;8;9;5;5;4;2;3;2;0;1;68;3;9;1;2;2
ESS10e03;10;3.0;08.05.2023;15659;CH;1;1.1057255;0.48352128;0.5346418;0.00042428548;280;3744;5;9;10;8;10;5;5;2;1;2;1;0;2;57;3;12;1;1;2
ESS10e03;10;3.0;08.05.2023;15661;CH;1;1.0420448;0.48352128;0.5038508;0.00042428548;280;4092;1;10;7;10;8;4;1;1;3;3;1;0;2;90;4;10;1;4;4
ESS10e03;10;3.0;08.05.2023;15675;CH;1;0.9286218;0.48352128;0.4490084;0.00042428548;280;4400;5;10;5;10;10;6;4;3;2;1;1;0;2;76;3;8;2;4;1
ESS10e03;10;3.0;08.05.2023;15710;CH;1;1.1057255;0.48352128;0.5346418;0.00042428548;280;3787;4;10;8;10;8;2;1;2;4;4;1;0;2;67;3;9;1;1;5
ESS10e03;10;3.0;08.05.2023;15719;CH;1;1.1097492;0.48352128;0.53658736;0.00042428548;280;3761;5;8;7;5;8;4;4;4;2;2;2;0;2;53;5;10;1;2;4
ESS10e03;10;3.0;08.05.2023;15733;CH;1;1.1085551;0.48352128;0.53600997;0.00042428548;280;3514;5;6;6;8;10;4;2;3;2;2;2;0;2;24;6;10;1;1;1
ESS10e03;10;3.0;08.05.2023;15742;CH;1;1.1130885;0.48352128;0.538202;0.00042428548;280;3728;5;9;9;8;8;4;4;3;2;2;2;0;1;44;5;9;1;1;1
ESS10e03;10;3.0;08.05.2023;15747;CH;1;0.855553;0.48352128;0.41367805;0.00042428548;280;3384;5;3;9;6;9;6;3;4;1;2;1;0;1;38;5;9;1;1;1
ESS10e03;10;3.0;08.05.2023;15750;CH;1;1.1733779;0.48352128;0.5673532;0.00042428548;280;3468;5;5;4;7;7;6;5;4;1;1;2;0;1;30;7;18;2;1;3
ESS10e03;10;3.0;08.05.2023;15814;CH;1;0.87234604;0.48352128;0.42179787;0.00042428548;280;4555;5;7;9;7;8;6;5;3;1;2;2;0;1;63;3;3;3;2;2
ESS10e03;10;3.0;08.05.2023;15818;CH;1;1.0233288;0.48352128;0.49480122;0.00042428548;280;4481;5;9;8;7;7;6;4;3;1;3;2;0;1;53;7;13;1;1;3
ESS10e03;10;3.0;08.05.2023;15834;CH;1;1.0826079;0.48352128;0.5234639;0.00042428548;280;4033;5;9;7;9;10;3;4;2;3;2;2;0;2;54;3;9;1;4;5
ESS10e03;10;3.0;08.05.2023;15836;CH;1;1.0055714;0.48352128;0.48621514;0.00042428548;280;3881;5;7;4;5;1;5;4;2;2;2;1;0;1;51;2;15;3;4;1
ESS10e03;10;3.0;08.05.2023;15850;CH;1;1.1733779;0.48352128;0.5673532;0.00042428548;280;4568;5;3;7;7;7;7;3;3;2;2;1;0;1;23;3;9;3;1;1
ESS10e03;10;3.0;08.05.2023;15857;CH;1;1.1035857;0.48352128;0.5336072;0.00042428548;280;4583;5;7;8;8;8;7;2;1;2;2;2;0;2;54;3;15;1;2;2
ESS10e03;10;3.0;08.05.2023;15870;CH;1;1.0489836;0.48352128;0.5072059;0.00042428548;280;4074;5;9;9;6;8;5;4;3;1;1;1;0;1;45;7;18;2;1;2
ESS10e03;10;3.0;08.05.2023;15888;CH;1;0.7773942;0.48352128;0.37588662;0.00042428548;280;3486;5;8;8;9;8;2;4;3;1;2;2;0;1;66;3;13;1;4;1
ESS10e03;10;3.0;08.05.2023;15916;CH;1;1.0456595;0.48352128;0.5055986;0.00042428548;280;3450;5;6;5;6;7;4;3;2;2;2;2;0;1;25;3;10;1;1;1
ESS10e03;10;3.0;08.05.2023;15933;CH;1;1.0055714;0.48352128;0.48621514;0.00042428548;280;3821;5;8;8;6;10;4;4;2;1;1;2;0;1;48;5;12;3;1;1
ESS10e03;10;3.0;08.05.2023;15934;CH;1;1.0638218;0.48352128;0.51438046;0.00042428548;280;3240;5;10;7;8;9;7;4;3;2;3;1;0;2;40;7;18;1;1;2
ESS10e03;10;3.0;08.05.2023;15947;CH;1;0.7114873;0.48352128;0.34401923;0.00042428548;280;3235;5;8;8;8;8;4;1;1;1;2;1;0;1;71;2;8;2;4;2
ESS10e03;10;3.0;08.05.2023;15957;CH;1;1.1668609;0.48352128;0.5642021;0.00042428548;280;4341;2;5;5;5;5;5;3;3;2;1;2;0;1;31;5;18;3;1;2
ESS10e03;10;3.0;08.05.2023;15961;CH;1;1.0055714;0.48352128;0.48621514;0.00042428548;280;3448;5;8;6;8;7;5;1;3;2;2;2;0;1;46;2;9;3;2;1
ESS10e03;10;3.0;08.05.2023;15978;CH;1;1.1130885;0.48352128;0.538202;0.00042428548;280;3225;5;10;9;10;0;7;4;2;1;2;2;0;1;40;2;8;3;1;2
ESS10e03;10;3.0;08.05.2023;15979;CH;1;0.855553;0.48352128;0.41367805;0.00042428548;280;3803;5;9;8;9;9;4;2;3;1;2;1;0;1;52;3;9;1;4;3
ESS10e03;10;3.0;08.05.2023;15996;CH;1;1.0362579;0.48352128;0.50105274;0.00042428548;280;3856;5;9;9;9;9;6;2;1;2;2;1;0;2;65;5;12;3;4;4
ESS10e03;10;3.0;08.05.2023;16006;CH;1;1.0233288;0.48352128;0.49480122;0.00042428548;280;3256;5;8;8;8;8;4;4;3;1;1;1;0;1;37;5;4;1;1;2
ESS10e03;10;3.0;08.05.2023;16011;CH;1;1.0233288;0.48352128;0.49480122;0.00042428548;280;4083;4;6;9;10;7;5;2;2;1;1;1;0;1;42;2;8;2;2;2
ESS10e03;10;3.0;08.05.2023;16030;CH;1;0.9431733;0.48352128;0.45604435;0.00042428548;280;3891;5;10;7;6;3;2;3;5;2;3;1;0;2;16;2;9;1;1;2
ESS10e03;10;3.0;08.05.2023;16033;CH;1;0.9286218;0.48352128;0.4490084;0.00042428548;280;3551;5;10;6;3;6;6;4;3;2;2;2;0;2;59;4;16;1;3;1
ESS10e03;10;3.0;08.05.2023;16040;CH;1;0.9051136;0.48352128;0.43764168;0.00042428548;280;3836;5;8;88;10;8;4;3;8;2;2;1;0;2;39;2;9;2;1;2
ESS10e03;10;3.0;08.05.2023;16059;CH;1;0.7114873;0.48352128;0.34401923;0.00042428548;280;4593;3;9;7;8;7;4;3;2;1;3;1;0;1;88;2;8;1;4;2
ESS10e03;10;3.0;08.05.2023;16065;CH;1;0.9051136;0.48352128;0.43764168;0.00042428548;280;4399;5;7;8;7;8;5;4;2;4;2;1;0;2;39;5;12;1;1;3
ESS10e03;10;3.0;08.05.2023;16074;CH;1;1.1564138;0.48352128;0.5591507;0.00042428548;280;3688;5;8;5;0;3;7;4;3;1;3;2;0;2;19;3;9;1;1;1
ESS10e03;10;3.0;08.05.2023;16092;CH;1;0.7114873;0.48352128;0.34401923;0.00042428548;280;3410;4;7;8;8;6;3;2;3;2;2;1;0;1;70;3;9;2;4;2
ESS10e03;10;3.0;08.05.2023;16094;CH;1;1.0165597;0.48352128;0.49152824;0.00042428548;280;3278;5;6;7;8;8;6;4;3;3;2;1;0;2;69;3;9;2;4;2
ESS10e03;10;3.0;08.05.2023;16097;CH;1;0.8498941;0.48352128;0.41094187;0.00042428548;280;4366;5;7;3;3;8;4;6;2;2;2;2;0;2;63;2;9;2;4;2
